calc_time,funding_interval_hours,last_funding_rate
1680307200000,8,0.00010000
1680336000004,8,0.00010000
1680364800011,8,0.00010000
1680393600014,8,0.00010000
1680422400002,8,0.00010000
1680451200010,8,0.00010000
1680480000007,8,0.00007760
1680508800000,8,-0.00008053
1680537600008,8,0.00010000
1680566400007,8,0.00004568
1680595200022,8,0.00010000
1680624000018,8,0.00010000
1680652800015,8,0.00010000
1680681600002,8,0.00010000
1680710400013,8,0.00010000
1680739200013,8,0.00010000
1680768000000,8,0.00010000
1680796800000,8,-0.00001493
1680825600011,8,-0.00003646
1680854400010,8,-0.00001040
1680883200028,8,0.00002081
1680912000000,8,-0.00009050
1680940800020,8,0.00010000
1680969600011,8,0.00007735
1680998400016,8,-0.00004179
1681027200019,8,-0.00002075
1681056000001,8,0.00005891
1681084800002,8,0.00010000
1681113600015,8,0.00006176
1681142400006,8,0.00009561
1681171200011,8,0.00010000
1681200000000,8,0.00010000
1681228800013,8,0.00010000
1681257600005,8,0.00010000
1681286400000,8,0.00010000
1681315200017,8,0.00010000
1681344000019,8,0.00010000
1681372800011,8,-0.00006415
1681401600000,8,0.00010000
1681430400000,8,0.00010000
1681459200000,8,0.00010000
1681488000007,8,0.00005343
1681516800001,8,-0.00008778
1681545600013,8,0.00010000
1681574400000,8,0.00010000
1681603200001,8,0.00010000
1681632000011,8,0.00010000
1681660800000,8,0.00010000
1681689600021,8,0.00010000
1681718400000,8,0.00000302
1681747200017,8,0.00003532
1681776000000,8,0.00003805
1681804800000,8,0.00010000
1681833600012,8,0.00010000
1681862400013,8,0.00010000
1681891200001,8,0.00010000
1681920000015,8,0.00000681
1681948800005,8,0.00006674
1681977600000,8,0.00002100
1682006400014,8,0.00010000
1682035200011,8,0.00010000
1682064000019,8,0.00010000
1682092800012,8,0.00010000
1682121600005,8,0.00010000
1682150400000,8,0.00010000
1682179200004,8,0.00006679
1682208000013,8,-0.00004266
1682236800009,8,0.00008390
1682265600000,8,-0.00002500
1682294400005,8,0.00010000
1682323200000,8,0.00005636
1682352000006,8,0.00010000
1682380800009,8,-0.00000715
1682409600000,8,0.00004053
1682438400000,8,0.00004760
1682467200000,8,0.00008853
1682496000009,8,0.00001894
1682524800000,8,0.00010000
1682553600014,8,-0.00002154
1682582400005,8,0.00000944
1682611200013,8,0.00000221
1682640000013,8,4.7E-7
1682668800000,8,-3.8E-7
1682697600014,8,-0.00001827
1682726400000,8,-0.00010583
1682755200000,8,-0.00010424
1682784000001,8,-0.00003365
