calc_time,funding_interval_hours,last_funding_rate
1669852800000,8,-0.00004573
1669881600014,8,-0.00004390
1669910400001,8,0.00004054
1669939200000,8,0.00002591
1669968000011,8,-0.00003539
1669996800018,8,-0.00003924
1670025600000,8,0.00000871
1670054400000,8,0.00006574
1670083200006,8,0.00007082
1670112000000,8,0.00003858
1670140800000,8,-0.00001381
1670169600001,8,0.00003113
1670198400014,8,0.00000133
1670227200002,8,0.00010000
1670256000001,8,0.00002635
1670284800010,8,-0.00006046
1670313600009,8,3.6E-7
1670342400000,8,0.00002375
1670371200000,8,0.00003786
1670400000001,8,-0.00003385
1670428800009,8,-0.00003724
1670457600009,8,-0.00002246
1670486400017,8,-0.00000523
1670515200000,8,-0.00000193
1670544000000,8,0.00008067
1670572800000,8,-0.00001790
1670601600003,8,-0.00002126
1670630400000,8,0.00003748
1670659200000,8,0.00006490
1670688000000,8,0.00003820
1670716800000,8,-0.00004371
1670745600009,8,0.00010000
1670774400000,8,-0.00006049
1670803200005,8,0.00008312
1670832000016,8,0.00000198
1670860800001,8,0.00010000
1670889600010,8,0.00010000
1670918400013,8,0.00004868
1670947200005,8,0.00010000
1670976000000,8,0.00010000
1671004800011,8,0.00010000
1671033600004,8,0.00010000
1671062400003,8,0.00010000
1671091200024,8,0.00010000
1671120000000,8,0.00010000
1671148800013,8,0.00010000
1671177600010,8,0.00006124
1671206400000,8,0.00003002
1671235200010,8,-0.00005449
1671264000011,8,0.00002022
1671292800001,8,0.00008141
1671321600000,8,0.00005814
1671350400012,8,0.00010000
1671379200005,8,-0.00001007
1671408000015,8,7.4E-7
1671436800000,8,0.00001616
1671465600005,8,0.00002662
1671494400000,8,0.00010000
1671523200012,8,0.00009677
1671552000013,8,0.00008064
1671580800000,8,0.00009194
1671609600000,8,0.00010000
1671638400018,8,0.00010000
1671667200006,8,0.00007216
1671696000003,8,0.00004493
1671724800001,8,0.00002647
1671753600000,8,0.00010000
1671782400017,8,0.00010000
1671811200011,8,0.00010000
1671840000000,8,0.00010000
1671868800011,8,0.00001897
1671897600008,8,0.00010000
1671926400000,8,-0.00000743
1671955200013,8,-0.00000441
1671984000000,8,0.00003913
1672012800000,8,0.00010000
1672041600014,8,0.00009450
1672070400009,8,0.00006068
1672099200000,8,0.00010000
1672128000007,8,0.00010000
1672156800004,8,0.00010000
1672185600006,8,0.00010000
1672214400007,8,0.00010000
1672243200018,8,0.00010000
1672272000000,8,0.00010000
1672300800013,8,0.00010000
1672329600008,8,0.00010000
1672358400003,8,0.00010000
1672387200006,8,0.00001023
1672416000006,8,0.00010000
