calc_time,funding_interval_hours,last_funding_rate
1696118400000,8,-0.00007964
1696147200001,8,-0.00002430
1696176000000,8,0.00003405
1696204800000,8,0.00010000
1696233600000,8,-0.00000508
1696262400000,8,-0.00014760
1696291200000,8,0.00009370
1696320000000,8,0.00007806
1696348800000,8,0.00005313
1696377600000,8,0.00004671
1696406400000,8,0.00004291
1696435200000,8,0.00007950
1696464000000,8,-0.00005494
1696492800000,8,-0.00004463
1696521600000,8,-0.00014373
1696550400000,8,-0.00001116
1696579200001,8,-0.00006170
1696608000000,8,-0.00010172
1696636800001,8,-0.00002043
1696665600000,8,-0.00007109
1696694400001,8,0.00003553
1696723200000,8,-5.2E-7
1696752000000,8,0.00000412
1696780800000,8,0.00002711
1696809600000,8,0.00000697
1696838400001,8,0.00010000
1696867200000,8,0.00010000
1696896000000,8,0.00010000
1696924800000,8,0.00010000
1696953600000,8,0.00010000
1696982400000,8,0.00010000
1697011200000,8,-0.00001324
1697040000001,8,0.00010000
1697068800001,8,0.00010000
1697097600000,8,0.00006238
1697126400000,8,0.00010000
1697155200001,8,0.00007129
1697184000000,8,0.00010000
1697212800000,8,0.00008674
1697241600000,8,-0.00000102
1697270400001,8,0.00005028
1697299200000,8,0.00005267
1697328000000,8,-0.00004398
1697356800000,8,0.00000912
1697385600000,8,0.00003488
1697414400000,8,-0.00002361
1697443200000,8,-0.00002925
1697472000000,8,0.00007672
1697500800000,8,-0.00005227
1697529600000,8,-0.00006473
1697558400000,8,-0.00012130
1697587200000,8,-0.00010255
1697616000000,8,0.00003329
1697644800000,8,-0.00000874
1697673600000,8,-0.00010335
1697702400000,8,-0.00007604
1697731200000,8,-0.00010663
1697760000000,8,-0.00010057
1697788800004,8,-0.00000444
1697817600000,8,0.00004040
1697846400000,8,-0.00004060
1697875200000,8,0.00004589
1697904000000,8,0.00002827
1697932800000,8,0.00001501
1697961600000,8,0.00005591
1697990400000,8,0.00007488
1698019200000,8,0.00010000
1698048000000,8,0.00010000
1698076800000,8,0.00001933
1698105600000,8,0.00010000
1698134400000,8,0.00010000
1698163200000,8,0.00010000
1698192000000,8,0.00010000
1698220800000,8,0.00010000
1698249600000,8,0.00010000
1698278400000,8,0.00010000
1698307200000,8,0.00010000
1698336000000,8,0.00010000
1698364800000,8,0.00010000
1698393600000,8,0.00010000
1698422400000,8,0.00010000
1698451200000,8,0.00010000
1698480000000,8,0.00010000
1698508800000,8,0.00010000
1698537600000,8,0.00010000
1698566400000,8,0.00010000
1698595200000,8,0.00010000
1698624000000,8,0.00010000
1698652800000,8,0.00010000
1698681600000,8,0.00010000
