calc_time,funding_interval_hours,last_funding_rate
1730419200000,8,0.00010000
1730448000000,8,0.00010000
1730476800000,8,0.00010000
1730505600000,8,0.00010000
1730534400000,8,0.00010000
1730563200000,8,0.00010000
1730592000001,8,0.00010000
1730620800000,8,0.00010000
1730649600000,8,0.00010000
1730678400000,8,0.00010000
1730707200000,8,0.00010000
1730736000000,8,0.00010000
1730764800000,8,-6E-8
1730793600000,8,0.00006003
1730822400000,8,0.00010000
1730851200000,8,-0.00004231
1730880000000,8,0.00010000
1730908800000,8,0.00010000
1730937600000,8,0.00010000
1730966400000,8,0.00010000
1730995200001,8,0.00010000
1731024000001,8,0.00001812
1731052800000,8,0.00010000
1731081600000,8,0.00010000
1731110400001,8,0.00005720
1731139200000,8,0.00010000
1731168000000,8,0.00010000
1731196800000,8,0.00010000
1731225600000,8,0.00014494
1731254400000,8,0.00010000
1731283200000,8,0.00017488
1731312000000,8,0.00010000
1731340800000,8,0.00010000
1731369600002,8,0.00010000
1731398400000,8,0.00021856
1731427200000,8,0.00025930
1731456000000,8,0.00010000
1731484800002,8,0.00010000
1731513600000,8,0.00010000
1731542400001,8,0.00010000
1731571200000,8,0.00010000
1731600000000,8,0.00010000
1731628800001,8,0.00010000
1731657600000,8,0.00010000
1731686400000,8,0.00010000
1731715200000,8,0.00010000
1731744000001,8,0.00010000
1731772800000,8,0.00010000
1731801600000,8,0.00010000
1731830400000,8,0.00010000
1731859200000,8,0.00014277
1731888000001,8,0.00010000
1731916800000,8,0.00033383
1731945600001,8,0.00013460
1731974400000,8,0.00010000
1732003200000,8,0.00035448
1732032000004,8,0.00017580
1732060800000,8,0.00010000
1732089600002,8,0.00010000
1732118400000,8,0.00010000
1732147200000,8,0.00010000
1732176000000,8,0.00010000
1732204800000,8,0.00010000
1732233600000,8,0.00010000
1732262400005,8,0.00010000
1732291200000,8,0.00010000
1732320000000,8,0.00010000
1732348800000,8,0.00010000
1732377600000,8,0.00010000
1732406400001,8,0.00010000
1732435200000,8,0.00010000
1732464000000,8,0.00018429
1732492800000,8,0.00024579
1732521600000,8,0.00010000
1732550400000,8,0.00037758
1732579200000,8,0.00011425
1732608000000,8,0.00010000
1732636800000,8,0.00022400
1732665600000,8,0.00040240
1732694400000,8,0.00029796
1732723200000,8,0.00014736
1732752000000,8,0.00010000
1732780800000,8,0.00010000
1732809600000,8,0.00010000
1732838400000,8,0.00015421
1732867200000,8,0.00018580
1732896000000,8,0.00010000
1732924800000,8,0.00010000
