calc_time,funding_interval_hours,last_funding_rate
1685577600011,8,0.00010000
1685606400000,8,0.00010000
1685635200001,8,0.00010000
1685664000011,8,0.00010000
1685692800000,8,0.00010000
1685721600011,8,0.00010000
1685750400015,8,0.00010000
1685779200013,8,0.00008314
1685808000000,8,0.00002522
1685836800009,8,-0.00000601
1685865600011,8,0.00010000
1685894400001,8,0.00010000
1685923200018,8,0.00010000
1685952000011,8,0.00009128
1685980800000,8,0.00010000
1686009600023,8,-0.00002906
1686038400005,8,0.00009964
1686067200019,8,0.00010000
1686096000008,8,0.00010000
1686124800009,8,0.00010000
1686153600000,8,0.00010000
1686182400007,8,0.00010000
1686211200000,8,0.00010000
1686240000000,8,0.00010000
1686268800000,8,0.00010000
1686297600000,8,0.00008672
1686326400000,8,0.00010000
1686355200000,8,0.00010000
1686384000000,8,-0.00000156
1686412800000,8,0.00008655
1686441600000,8,-0.00007091
1686470400000,8,0.00010000
1686499200000,8,0.00010000
1686528000001,8,0.00010000
1686556800001,8,0.00010000
1686585600000,8,0.00010000
1686614400000,8,0.00010000
1686643200000,8,0.00010000
1686672000000,8,0.00010000
1686700800000,8,0.00010000
1686729600001,8,0.00010000
1686758400000,8,0.00010000
1686787200000,8,0.00001564
1686816000000,8,0.00010000
1686844800000,8,0.00010000
1686873600000,8,0.00010000
1686902400000,8,0.00010000
1686931200000,8,0.00010000
1686960000000,8,0.00010000
1686988800000,8,0.00010000
1687017600000,8,0.00010000
1687046400000,8,0.00010000
1687075200001,8,0.00010000
1687104000000,8,0.00010000
1687132800000,8,0.00010000
1687161600000,8,0.00010000
1687190400000,8,0.00010000
1687219200000,8,0.00010000
1687248000000,8,0.00004938
1687276800000,8,0.00002608
1687305600000,8,-0.00008061
1687334400000,8,0.00010000
1687363200000,8,-0.00006067
1687392000000,8,0.00010000
1687420800000,8,0.00010000
1687449600000,8,0.00006099
1687478400000,8,0.00010000
1687507200000,8,0.00010000
1687536000000,8,0.00010000
1687564800000,8,0.00000108
1687593600000,8,0.00010000
1687622400000,8,0.00010000
1687651200000,8,0.00010000
1687680000000,8,0.00010000
1687708800000,8,0.00010000
1687737600000,8,0.00010000
1687766400001,8,0.00010000
1687795200001,8,0.00010000
1687824000000,8,0.00010000
1687852800000,8,0.00010000
1687881600000,8,0.00010000
1687910400000,8,0.00000401
1687939200000,8,0.00010000
1687968000000,8,0.00010000
1687996800001,8,-0.00000217
1688025600000,8,0.00008023
1688054400000,8,0.00010000
