calc_time,funding_interval_hours,last_funding_rate
1754006400000,8,0.00010000
1754035200001,8,-0.00002093
1754064000000,8,0.00010000
1754092800005,8,0.00001188
1754121600000,8,0.00001727
1754150400000,8,0.00002154
1754179200005,8,0.00004043
1754208000000,8,0.00002647
1754236800006,8,0.00001378
1754265600005,8,0.00001280
1754294400000,8,0.00001019
1754323200000,8,0.00005396
1754352000004,8,0.00010000
1754380800000,8,0.00010000
1754409600000,8,0.00010000
1754438400000,8,0.00010000
1754467200003,8,0.00010000
1754496000000,8,0.00010000
1754524800002,8,-0.00005591
1754553600000,8,0.00003165
1754582400003,8,-0.00006529
1754611200003,8,-0.00011200
1754640000001,8,0.00008478
1754668800002,8,0.00010000
1754697600000,8,0.00010000
1754726400001,8,0.00010000
1754755200007,8,0.00010000
1754784000002,8,0.00010000
1754812800001,8,0.00010000
1754841600001,8,0.00010000
1754870400001,8,0.00010000
1754899200000,8,0.00010000
1754928000000,8,0.00010000
1754956800000,8,0.00010000
1754985600001,8,0.00010000
1755014400002,8,0.00010000
1755043200002,8,0.00010000
1755072000000,8,0.00010000
1755100800000,8,0.00010000
1755129600000,8,0.00010000
1755158400000,8,0.00010000
1755187200000,8,0.00010000
1755216000000,8,0.00010000
1755244800000,8,0.00010000
1755273600002,8,0.00004090
1755302400001,8,0.00005103
1755331200000,8,-0.00006041
1755360000001,8,0.00000510
1755388800007,8,-0.00005644
1755417600001,8,0.00004720
1755446400001,8,0.00007758
1755475200000,8,0.00001547
1755504000003,8,-0.00006569
1755532800000,8,0.00002106
1755561600000,8,0.00004421
1755590400002,8,0.00004086
1755619200000,8,0.00010000
1755648000004,8,0.00009941
1755676800000,8,0.00010000
1755705600000,8,0.00010000
1755734400001,8,0.00010000
1755763200000,8,0.00010000
1755792000002,8,0.00010000
1755820800001,8,0.00010000
1755849600004,8,0.00010000
1755878400000,8,0.00010000
1755907200004,8,0.00010000
1755936000008,8,0.00010000
1755964800000,8,0.00010000
1755993600000,8,0.00010000
1756022400000,8,0.00010000
1756051200000,8,0.00010000
1756080000005,8,0.00010000
1756108800002,8,0.00010000
1756137600001,8,0.00010000
1756166400001,8,0.00010000
1756195200011,8,0.00005269
1756224000000,8,0.00010000
1756252800001,8,0.00010000
1756281600000,8,0.00010000
1756310400001,8,0.00003934
1756339200004,8,-0.00002447
1756368000003,8,-0.00001277
1756396800000,8,0.00000349
1756425600002,8,-0.00005669
1756454400000,8,0.00007691
1756483200007,8,0.00009545
1756512000000,8,0.00008944
1756540800000,8,0.00006776
1756569600001,8,0.00003612
1756598400000,8,-0.00003001
