calc_time,funding_interval_hours,last_funding_rate
1659312000000,8,-0.00005529
1659340800010,8,0.00001933
1659369600011,8,0.00010000
1659398400003,8,0.00009586
1659427200000,8,0.00001372
1659456000001,8,0.00006015
1659484800008,8,-0.00002673
1659513600009,8,0.00003860
1659542400002,8,0.00010000
1659571200007,8,0.00000223
1659600000007,8,-0.00000904
1659628800000,8,-0.00000228
1659657600000,8,-0.00005299
1659686400027,8,0.00010000
1659715200015,8,0.00009273
1659744000022,8,0.00003441
1659772800000,8,0.00001976
1659801600011,8,0.00004115
1659830400011,8,0.00003763
1659859200000,8,0.00006247
1659888000019,8,0.00004407
1659916800000,8,0.00000534
1659945600001,8,0.00009455
1659974400007,8,0.00010000
1660003200013,8,0.00004860
1660032000000,8,0.00004408
1660060800008,8,-0.00009391
1660089600015,8,-0.00005349
1660118400001,8,-0.00004437
1660147200021,8,0.00010000
1660176000004,8,0.00004936
1660204800006,8,0.00010000
1660233600010,8,0.00000945
1660262400000,8,0.00001904
1660291200022,8,0.00001285
1660320000010,8,-0.00003572
1660348800002,8,-0.00001587
1660377600013,8,0.00007807
1660406400022,8,0.00000915
1660435200000,8,-0.00004917
1660464000009,8,0.00002683
1660492800001,8,-0.00004527
1660521600009,8,-0.00006327
1660550400011,8,0.00000107
1660579200000,8,-0.00005136
1660608000006,8,-0.00000422
1660636800007,8,0.00007462
1660665600000,8,0.00005691
1660694400000,8,0.00003066
1660723200016,8,0.00010000
1660752000000,8,0.00004795
1660780800000,8,-8.4E-7
1660809600017,8,0.00003766
1660838400013,8,0.00005694
1660867200016,8,0.00008503
1660896000003,8,-0.00019721
1660924800010,8,-0.00013311
1660953600000,8,-0.00013609
1660982400002,8,-0.00016874
1661011200013,8,-0.00012451
1661040000012,8,-0.00005034
1661068800001,8,0.00000398
1661097600012,8,-0.00000899
1661126400000,8,0.00000720
1661155200001,8,-0.00001570
1661184000006,8,0.00005361
1661212800001,8,-0.00001591
1661241600022,8,-0.00001434
1661270400019,8,-0.00001007
1661299200019,8,-0.00003486
1661328000016,8,-0.00001527
1661356800004,8,-0.00001626
1661385600012,8,-0.00006713
1661414400020,8,0.00000960
1661443200012,8,-0.00000812
1661472000001,8,-0.00002571
1661500800005,8,0.00000271
1661529600002,8,0.00000932
1661558400000,8,-0.00015329
1661587200009,8,-0.00014368
1661616000002,8,-0.00003821
1661644800002,8,-0.00005759
1661673600010,8,-0.00009572
1661702400001,8,-0.00004270
1661731200000,8,-0.00008899
1661760000001,8,-0.00001993
1661788800015,8,-0.00001666
1661817600003,8,-0.00002775
1661846400005,8,-0.00000181
1661875200003,8,-0.00003030
