calc_time,funding_interval_hours,last_funding_rate
1656633600007,8,-0.00009845
1656662400011,8,0.00009522
1656691200002,8,-0.00018089
1656720000017,8,0.00000552
1656748800000,8,0.00008465
1656777600012,8,0.00002970
1656806400013,8,0.00010000
1656835200010,8,0.00010000
1656864000000,8,0.00010000
1656892800021,8,0.00008327
1656921600013,8,-0.00002379
1656950400007,8,0.00006486
1656979200009,8,0.00003738
1657008000001,8,0.00002106
1657036800010,8,-0.00004061
1657065600017,8,0.00008775
1657094400014,8,0.00002195
1657123200000,8,0.00000425
1657152000015,8,0.00006627
1657180800000,8,0.00003485
1657209600009,8,0.00000776
1657238400000,8,-0.00005965
1657267200002,8,0.00001915
1657296000000,8,-0.00003924
1657324800002,8,-0.00004101
1657353600002,8,-0.00009337
1657382400001,8,-0.00009271
1657411200000,8,-0.00006976
1657440000003,8,-0.00005706
1657468800009,8,-0.00004943
1657497600000,8,-0.00011093
1657526400000,8,0.00000707
1657555200007,8,0.00004152
1657584000018,8,0.00001217
1657612800018,8,0.00003724
1657641600000,8,-0.00001679
1657670400000,8,-0.00006003
1657699200015,8,0.00000663
1657728000001,8,-0.00002896
1657756800000,8,0.00000202
1657785600006,8,0.00010000
1657814400004,8,0.00008159
1657843200000,8,0.00007393
1657872000009,8,0.00004284
1657900800020,8,-0.00001679
1657929600001,8,0.00000197
1657958400010,8,0.00000968
1657987200000,8,-0.00001309
1658016000000,8,0.00008330
1658044800000,8,0.00010000
1658073600010,8,0.00010000
1658102400000,8,0.00010000
1658131200004,8,0.00010000
1658160000000,8,0.00010000
1658188800013,8,0.00008212
1658217600001,8,0.00010000
1658246400014,8,0.00010000
1658275200014,8,0.00010000
1658304000005,8,0.00010000
1658332800006,8,0.00003532
1658361600001,8,0.00007513
1658390400000,8,0.00009164
1658419200015,8,0.00001106
1658448000011,8,-0.00002980
1658476800008,8,0.00004454
1658505600010,8,-0.00000761
1658534400001,8,-0.00006850
1658563200000,8,-0.00003030
1658592000000,8,0.00002172
1658620800015,8,-0.00001943
1658649600000,8,0.00005620
1658678400002,8,0.00001825
1658707200018,8,0.00001143
1658736000000,8,-0.00007128
1658764800002,8,-0.00003555
1658793600000,8,-0.00004449
1658822400008,8,-0.00005582
1658851200000,8,0.00001830
1658880000000,8,-0.00000171
1658908800022,8,-0.00002106
1658937600000,8,-0.00001238
1658966400013,8,0.00009128
1658995200014,8,0.00008349
1659024000013,8,0.00007656
1659052800001,8,0.00010000
1659081600014,8,0.00010000
1659110400000,8,0.00007926
1659139200011,8,0.00003483
1659168000011,8,0.00005770
1659196800000,8,0.00007249
