calc_time,funding_interval_hours,last_funding_rate
1738368000000,8,-0.00003588
1738396800000,8,0.00003814
1738425600000,8,0.00007749
1738454400001,8,0.00007498
1738483200000,8,-0.00018230
1738512000000,8,-0.00015958
1738540800000,8,0.00010000
1738569600000,8,-0.00023761
1738598400000,8,-0.00003431
1738627200000,8,-0.00018943
1738656000000,8,0.00009484
1738684800000,8,0.00007899
1738713600001,8,-0.00006474
1738742400001,8,5.4E-7
1738771200000,8,0.00010000
1738800000000,8,0.00010000
1738828800000,8,0.00001468
1738857600000,8,0.00005307
1738886400000,8,0.00010000
1738915200000,8,0.00009461
1738944000000,8,-0.00002450
1738972800000,8,0.00008366
1739001600000,8,0.00002279
1739030400000,8,0.00002550
1739059200000,8,-0.00008509
1739088000001,8,0.00002557
1739116800000,8,0.00007477
1739145600002,8,0.00002862
1739174400000,8,0.00010000
1739203200000,8,-0.00000817
1739232000000,8,0.00010000
1739260800000,8,0.00007886
1739289600001,8,-8.6E-7
1739318400000,8,0.00010000
1739347200000,8,0.00006687
1739376000000,8,0.00002860
1739404800000,8,0.00010000
1739433600000,8,-0.00000221
1739462400001,8,0.00010000
1739491200000,8,0.00010000
1739520000000,8,0.00010000
1739548800001,8,0.00004457
1739577600000,8,0.00003492
1739606400000,8,0.00010000
1739635200000,8,0.00010000
1739664000000,8,0.00002402
1739692800000,8,0.00006866
1739721600000,8,0.00003731
1739750400000,8,0.00007966
1739779200000,8,0.00003271
1739808000000,8,0.00010000
1739836800001,8,0.00010000
1739865600001,8,0.00010000
1739894400001,8,0.00010000
1739923200001,8,0.00010000
1739952000000,8,0.00010000
1739980800000,8,-0.00006347
1740009600001,8,-0.00008302
1740038400000,8,0.00002356
1740067200000,8,-0.00000483
1740096000000,8,-0.00001811
1740124800001,8,0.00005082
1740153600000,8,0.00000939
1740182400000,8,0.00010000
1740211200000,8,0.00010000
1740240000000,8,0.00005847
1740268800000,8,-0.00006374
1740297600000,8,0.00005178
1740326400000,8,0.00010000
1740355200000,8,0.00010000
1740384000000,8,0.00010000
1740412800000,8,0.00010000
1740441600000,8,0.00010000
1740470400000,8,0.00010000
1740499200000,8,0.00010000
1740528000000,8,0.00010000
1740556800000,8,0.00010000
1740585600000,8,0.00010000
1740614400000,8,0.00010000
1740643200000,8,0.00010000
1740672000000,8,0.00010000
1740700800001,8,0.00010000
