calc_time,funding_interval_hours,last_funding_rate
1667260800000,8,0.00002415
1667289600000,8,0.00003509
1667318400000,8,0.00005306
1667347200002,8,0.00004602
1667376000010,8,0.00008539
1667404800006,8,0.00010000
1667433600015,8,-0.00000485
1667462400016,8,0.00008816
1667491200006,8,0.00009588
1667520000019,8,0.00004146
1667548800024,8,0.00007745
1667577600017,8,0.00010000
1667606400009,8,0.00003845
1667635200011,8,0.00009132
1667664000014,8,0.00007034
1667692800000,8,0.00005646
1667721600000,8,0.00008067
1667750400000,8,0.00004326
1667779200012,8,0.00006988
1667808000000,8,0.00010000
1667836800013,8,0.00010000
1667865600000,8,-0.00000295
1667894400000,8,-0.00004866
1667923200000,8,0.00003064
1667952000000,8,-0.00040248
1667980800009,8,0.00008594
1668009600000,8,-0.00008919
1668038400009,8,-0.00105074
1668067200018,8,-0.00080891
1668096000014,8,-0.00035789
1668124800000,8,-0.00011218
1668153600014,8,-0.00009557
1668182400023,8,-0.00005794
1668211200010,8,0.00003840
1668240000016,8,-0.00013241
1668268800000,8,-0.00010561
1668297600000,8,-0.00017250
1668326400000,8,-0.00015795
1668355200000,8,-0.00025211
1668384000015,8,-0.00013605
1668412800028,8,-0.00031755
1668441600019,8,-0.00002936
1668470400011,8,0.00001480
1668499200017,8,-0.00006950
1668528000003,8,-0.00015273
1668556800014,8,-0.00027912
1668585600000,8,-0.00019820
1668614400000,8,0.00010000
1668643200011,8,0.00004795
1668672000000,8,-0.00001640
1668700800001,8,0.00010000
1668729600010,8,-0.00010187
1668758400017,8,-0.00004806
1668787200020,8,-0.00007891
1668816000004,8,0.00000218
1668844800000,8,0.00003575
1668873600024,8,0.00001181
1668902400011,8,0.00002707
1668931200009,8,0.00001045
1668960000014,8,0.00003459
1668988800010,8,0.00010000
1669017600013,8,0.00010000
1669046400000,8,0.00010000
1669075200015,8,-0.00009887
1669104000008,8,0.00009296
1669132800005,8,0.00009530
1669161600005,8,0.00009923
1669190400011,8,0.00008444
1669219200018,8,0.00000966
1669248000010,8,0.00010000
1669276800000,8,-0.00000717
1669305600000,8,0.00005207
1669334400005,8,-0.00002596
1669363200000,8,0.00004997
1669392000000,8,0.00006325
1669420800000,8,0.00006999
1669449600006,8,-0.00007649
1669478400011,8,0.00000772
1669507200012,8,-0.00005195
1669536000000,8,0.00005126
1669564800000,8,0.00005098
1669593600001,8,-0.00002254
1669622400011,8,-0.00003730
1669651200016,8,0.00009030
1669680000008,8,0.00001578
1669708800000,8,0.00010000
1669737600000,8,-0.00004950
