calc_time,funding_interval_hours,last_funding_rate
1675209600011,8,0.00010000
1675238400005,8,0.00010000
1675267200016,8,0.00010000
1675296000000,8,0.00010000
1675324800000,8,0.00010000
1675353600006,8,0.00010000
1675382400014,8,0.00010000
1675411200000,8,0.00010000
1675440000008,8,0.00010000
1675468800013,8,0.00010000
1675497600000,8,0.00010000
1675526400013,8,0.00010000
1675555200005,8,0.00010000
1675584000001,8,0.00010000
1675612800014,8,0.00010000
1675641600013,8,0.00004935
1675670400007,8,0.00001839
1675699200016,8,0.00010000
1675728000000,8,0.00003437
1675756800004,8,0.00010000
1675785600011,8,0.00003357
1675814400000,8,0.00001125
1675843200004,8,0.00001978
1675872000000,8,0.00005369
1675900800001,8,0.00004631
1675929600006,8,0.00006088
1675958400001,8,0.00004137
1675987200010,8,0.00005780
1676016000005,8,0.00001575
1676044800000,8,0.00007670
1676073600003,8,0.00004792
1676102400001,8,0.00009041
1676131200018,8,-0.00002328
1676160000000,8,0.00001463
1676188800003,8,-0.00004142
1676217600000,8,0.00002655
1676246400004,8,0.00001176
1676275200000,8,0.00010000
1676304000008,8,0.00004563
1676332800011,8,-0.00001740
1676361600013,8,-0.00002664
1676390400016,8,0.00009441
1676419200011,8,0.00010000
1676448000005,8,0.00005643
1676476800014,8,0.00010000
1676505600022,8,0.00010000
1676534400000,8,0.00010000
1676563200000,8,0.00024770
1676592000021,8,0.00018388
1676620800010,8,0.00010000
1676649600000,8,0.00010000
1676678400015,8,0.00010000
1676707200000,8,0.00010000
1676736000011,8,0.00010000
1676764800019,8,0.00010000
1676793600012,8,0.00010000
1676822400016,8,0.00010000
1676851200007,8,0.00010000
1676880000000,8,0.00010000
1676908800020,8,0.00010000
1676937600003,8,0.00015191
1676966400000,8,0.00011660
1676995200000,8,0.00010000
1677024000015,8,0.00010000
1677052800000,8,0.00010000
1677081600000,8,0.00010000
1677110400006,8,0.00010000
1677139200002,8,0.00010000
1677168000008,8,0.00010000
1677196800000,8,0.00010000
1677225600000,8,0.00010000
1677254400014,8,0.00010000
1677283200019,8,0.00010000
1677312000011,8,0.00010000
1677340800019,8,0.00010000
1677369600000,8,0.00010000
1677398400011,8,0.00010000
1677427200017,8,0.00007907
1677456000001,8,0.00010000
1677484800000,8,0.00010000
1677513600003,8,0.00010000
